date,account,total_closed_pnl,total_size,trades,buy_trades,sell_trades,daily_pnl_bucket,value,classification,sentiment_score,sentiment_bucket,classification_bin,sentiment_bin
2025-03-23,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2897.148962,25753.0,76,50,26,positive,30.0,fear,30.0,fear,0,1
2025-03-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,134.82844,0.476,10,1,9,positive,30.0,fear,30.0,fear,0,1
2025-03-23,0x8170715b3b381dffb7062c0298972d4727a0a63b,3464.777168,14599.2,2,2,0,positive,30.0,fear,30.0,fear,0,1
2025-03-23,0x8477e447846c758f5a675856001ea72298fd9cb5,178.247768,142610.5802,37,11,26,positive,30.0,fear,30.0,fear,0,1
2025-03-23,0xb899e522b5715391ae1d4f137653e7906c5e2115,907.21938,19.30254,20,6,14,positive,30.0,fear,30.0,fear,0,1
2025-03-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,882.848973,11060.55,178,161,17,positive,30.0,fear,30.0,fear,0,1
2025-03-24,0x083384f897ee0f19899168e3b1bec365f52a9012,40200.0,200.0,5,4,1,positive,45.0,neutral,45.0,fear,1,1
2025-03-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,808.135252,3800.4,45,11,34,positive,45.0,neutral,45.0,fear,1,1
2025-03-24,0x39cef799f8b69da1995852eea189df24eb5cae3c,3896.627832,2105.83,20,0,20,positive,45.0,neutral,45.0,fear,1,1
2025-03-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-216.431703,485.79571,25,8,17,negative,45.0,neutral,45.0,fear,1,1
2025-03-24,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,48946.705539,16331.74,185,0,185,positive,45.0,neutral,45.0,fear,1,1
2025-03-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,0.67982,14,0,14,low,45.0,neutral,45.0,fear,1,1
2025-03-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,80.95313,19257.8,26,23,3,neutral,45.0,neutral,45.0,fear,1,1
2025-03-24,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,-869.145978,1008.29,2,0,2,negative,45.0,neutral,45.0,fear,1,1
2025-03-24,0x8170715b3b381dffb7062c0298972d4727a0a63b,2838.532396,8114.98,47,9,38,positive,45.0,neutral,45.0,fear,1,1
2025-03-24,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,520044.30787,78,0,78,low,45.0,neutral,45.0,fear,1,1
2025-03-24,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,5070.619785,4.0,23,6,17,positive,45.0,neutral,45.0,fear,1,1
2025-03-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,4458.25,57,0,57,low,45.0,neutral,45.0,fear,1,1
2025-03-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,7122.965048,41650.12,500,152,348,positive,45.0,neutral,45.0,fear,1,1
2025-03-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,417.38885700000003,6365.7,33,20,13,positive,46.0,neutral,46.0,neutral,1,2
2025-03-25,0x2c229d22b100a7beb69122eed721cee9b24011dd,-3323.090682,558866.0,211,139,72,negative,46.0,neutral,46.0,neutral,1,2
2025-03-25,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,8489.5,1,0,1,low,46.0,neutral,46.0,neutral,1,2
2025-03-25,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,700.0,11,0,11,low,46.0,neutral,46.0,neutral,1,2
2025-03-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,87.95347999999998,7450.45,3,1,2,neutral,46.0,neutral,46.0,neutral,1,2
2025-03-25,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,30531.101000000002,4500.0,50,0,50,positive,46.0,neutral,46.0,neutral,1,2
2025-03-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,217.47456799999998,1.37096,9,9,0,positive,46.0,neutral,46.0,neutral,1,2
2025-03-25,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,520.971268,114805.2,29,15,14,positive,46.0,neutral,46.0,neutral,1,2
2025-03-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,2164.09548,277.2,6,0,6,positive,46.0,neutral,46.0,neutral,1,2
2025-03-25,0x8477e447846c758f5a675856001ea72298fd9cb5,994.196069,525951.67787,36,26,10,positive,46.0,neutral,46.0,neutral,1,2
2025-03-25,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,1.0,1,1,0,low,46.0,neutral,46.0,neutral,1,2
2025-03-25,0xb899e522b5715391ae1d4f137653e7906c5e2115,-836.051084,38.345819999999996,95,47,48,negative,46.0,neutral,46.0,neutral,1,2
2025-03-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1256.867824,22740.63,306,164,142,positive,46.0,neutral,46.0,neutral,1,2
2025-03-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,379.04079,10074.26,35,17,18,positive,47.0,neutral,47.0,neutral,1,2
2025-03-26,0x2c229d22b100a7beb69122eed721cee9b24011dd,2323.99174,3119452.0,65,16,49,positive,47.0,neutral,47.0,neutral,1,2
2025-03-26,0x39cef799f8b69da1995852eea189df24eb5cae3c,3782.33025,96242.5,28,28,0,positive,47.0,neutral,47.0,neutral,1,2
2025-03-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,69.285,7607.17,3,3,0,neutral,47.0,neutral,47.0,neutral,1,2
2025-03-26,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,9261.449882,50857.58,140,55,85,positive,47.0,neutral,47.0,neutral,1,2
2025-03-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,980.433384,2.29817,10,4,6,positive,47.0,neutral,47.0,neutral,1,2
2025-03-26,0x6d6a4b953f202f8df5bed40692e7fd865318264a,413.304033,1123.5,18,16,2,positive,47.0,neutral,47.0,neutral,1,2
2025-03-26,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,96.945218,706116.0,79,28,51,neutral,47.0,neutral,47.0,neutral,1,2
2025-03-26,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0,1217.39,3,3,0,low,47.0,neutral,47.0,neutral,1,2
2025-03-26,0x8170715b3b381dffb7062c0298972d4727a0a63b,619.572648,68.72,1,0,1,positive,47.0,neutral,47.0,neutral,1,2
2025-03-26,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,90.18,1,1,0,low,47.0,neutral,47.0,neutral,1,2
2025-03-26,0x8477e447846c758f5a675856001ea72298fd9cb5,27.5033,529585.0,9,1,8,neutral,47.0,neutral,47.0,neutral,1,2
2025-03-26,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2087.063794,5.0,27,24,3,positive,47.0,neutral,47.0,neutral,1,2
2025-03-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2597.947325,4458.25,38,38,0,positive,47.0,neutral,47.0,neutral,1,2
2025-03-26,0xb899e522b5715391ae1d4f137653e7906c5e2115,-774.039828,6925.46,91,34,57,negative,47.0,neutral,47.0,neutral,1,2
2025-03-26,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,7000.0,3,2,1,low,47.0,neutral,47.0,neutral,1,2
2025-03-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-6062.660109,320725.87,2551,1304,1247,negative,47.0,neutral,47.0,neutral,1,2
2025-03-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-133.035992,5354.68,38,29,9,negative,40.0,fear,40.0,fear,0,1
2025-03-27,0x39cef799f8b69da1995852eea189df24eb5cae3c,6504.316844999999,414937.5,178,30,148,positive,40.0,fear,40.0,fear,0,1
2025-03-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4329.319769,9.02325,40,24,16,positive,40.0,fear,40.0,fear,0,1
2025-03-27,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,10855.880000000001,77,77,0,low,40.0,fear,40.0,fear,0,1
2025-03-27,0x6d6a4b953f202f8df5bed40692e7fd865318264a,154.257092,884.51,23,8,15,positive,40.0,fear,40.0,fear,0,1
2025-03-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,26714.79759,103788.8,64,62,2,positive,40.0,fear,40.0,fear,0,1
2025-03-27,0x8477e447846c758f5a675856001ea72298fd9cb5,195.60777199999998,83086.7,40,14,26,positive,40.0,fear,40.0,fear,0,1
2025-03-27,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,894.0,4.0,21,15,6,positive,40.0,fear,40.0,fear,0,1
2025-03-27,0xbaaaf6571ab7d571043ff1e313a9609a10637864,18422.612928,55935.74,147,118,29,positive,40.0,fear,40.0,fear,0,1
2025-03-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,6.0,21,21,0,low,40.0,fear,40.0,fear,0,1
2025-03-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1743.483217,11567.98,136,76,60,positive,40.0,fear,40.0,fear,0,1
2025-03-28,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,4412.91,42,42,0,low,44.0,fear,44.0,fear,0,1
2025-03-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-21.766132,8093.14,41,37,4,low,44.0,fear,44.0,fear,0,1
2025-03-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,2.36903,10,10,0,low,44.0,fear,44.0,fear,0,1
2025-03-28,0x513b8629fe877bb581bf244e326a047b249c4ff1,1470.407794,10855.88,84,0,84,positive,44.0,fear,44.0,fear,0,1
2025-03-28,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,200.65,12,12,0,low,44.0,fear,44.0,fear,0,1
2025-03-28,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1130.350383,1217.27,6,0,6,positive,44.0,fear,44.0,fear,0,1
2025-03-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,13956.614828,50942.6,29,29,0,positive,44.0,fear,44.0,fear,0,1
2025-03-28,0x8477e447846c758f5a675856001ea72298fd9cb5,1617.77036,1507290.6288,37,25,12,positive,44.0,fear,44.0,fear,0,1
2025-03-28,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,1342.0,4.0,54,50,4,positive,44.0,fear,44.0,fear,0,1
2025-03-28,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,21821.87,167,167,0,low,44.0,fear,44.0,fear,0,1
2025-03-28,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1841.802102,19792.58,246,161,85,positive,44.0,fear,44.0,fear,0,1
2025-03-29,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-5018.466447,4411.37,97,0,97,negative,26.0,fear,26.0,fear,0,1
2025-03-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,28.499012000000004,1452.7,15,15,0,neutral,26.0,fear,26.0,fear,0,1
2025-03-29,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,314.6728,22802.67128,23,20,3,positive,26.0,fear,26.0,fear,0,1
2025-03-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,2.65253,8,8,0,low,26.0,fear,26.0,fear,0,1
2025-03-29,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,62.89912,7,7,0,low,26.0,fear,26.0,fear,0,1
2025-03-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,133.123947,1032396.0,83,2,81,positive,26.0,fear,26.0,fear,0,1
2025-03-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,19573.830158,64632.42979,86,86,0,positive,26.0,fear,26.0,fear,0,1
2025-03-29,0x8477e447846c758f5a675856001ea72298fd9cb5,7.57416,79545.7616,10,2,8,neutral,26.0,fear,26.0,fear,0,1
2025-03-29,0xbaaaf6571ab7d571043ff1e313a9609a10637864,720.749699,119007.7,600,354,246,positive,26.0,fear,26.0,fear,0,1
2025-03-29,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3661.1103980000003,104575.83,965,503,462,negative,26.0,fear,26.0,fear,0,1
2025-03-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-743.288757,466865.92,44,31,13,negative,32.0,fear,32.0,fear,0,1
2025-03-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,0.0,58.58,3,3,0,low,32.0,fear,32.0,fear,0,1
2025-03-30,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,5362.529222,22006.03128,21,0,21,positive,32.0,fear,32.0,fear,0,1
2025-03-30,0x6d6a4b953f202f8df5bed40692e7fd865318264a,3.492534,71.64911694,6,4,2,neutral,32.0,fear,32.0,fear,0,1
2025-03-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,9683.820194,35050.88,31,29,2,positive,32.0,fear,32.0,fear,0,1
2025-03-30,0x8477e447846c758f5a675856001ea72298fd9cb5,267.13403800000003,81808.0328,8,6,2,positive,32.0,fear,32.0,fear,0,1
2025-03-30,0xb899e522b5715391ae1d4f137653e7906c5e2115,685.277142,16.14316,48,24,24,positive,32.0,fear,32.0,fear,0,1
2025-03-30,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,85149.07,354,354,0,low,32.0,fear,32.0,fear,0,1
2025-03-30,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,536.150767,6925.48,53,27,26,positive,32.0,fear,32.0,fear,0,1
2025-03-31,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,716.143949,9122.42,155,72,83,positive,34.0,fear,34.0,fear,0,1
2025-03-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,3.5652170000000005,1048317.72,52,40,12,neutral,34.0,fear,34.0,fear,0,1
2025-03-31,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,798.187528,16313.0468,16,15,1,positive,34.0,fear,34.0,fear,0,1
2025-03-31,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,4750.8109939999995,107841.65398,47,21,26,positive,34.0,fear,34.0,fear,0,1
2025-03-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2112.5276,8.68348,40,18,22,positive,34.0,fear,34.0,fear,0,1
2025-03-31,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,11.77,1,1,0,low,34.0,fear,34.0,fear,0,1
2025-03-31,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1239.24045,10734.0,52,1,51,positive,34.0,fear,34.0,fear,0,1
2025-03-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,5544.028638,16864.0678,8,8,0,positive,34.0,fear,34.0,fear,0,1
2025-03-31,0x8477e447846c758f5a675856001ea72298fd9cb5,92.902727,3983.6,7,3,4,neutral,34.0,fear,34.0,fear,0,1
2025-03-31,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,23092.72,33,33,0,low,34.0,fear,34.0,fear,0,1
2025-03-31,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-8320.5,5.0,3,0,3,negative,34.0,fear,34.0,fear,0,1
2025-03-31,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,41.27745400000002,5263.24,81,2,79,neutral,34.0,fear,34.0,fear,0,1
2025-04-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,768.351892,554624.74,41,14,27,positive,34.0,fear,34.0,fear,0,1
2025-04-01,0x2c229d22b100a7beb69122eed721cee9b24011dd,1334.414834,228.06,9,5,4,positive,34.0,fear,34.0,fear,0,1
2025-04-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-680.287463,12243.8809,19,6,13,negative,34.0,fear,34.0,fear,0,1
2025-04-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1402.082488,1.69068,20,12,8,positive,34.0,fear,34.0,fear,0,1
2025-04-01,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,13027.18,13,13,0,low,34.0,fear,34.0,fear,0,1
2025-04-01,0x6d6a4b953f202f8df5bed40692e7fd865318264a,132.71954399999998,5605.41877,14,4,10,positive,34.0,fear,34.0,fear,0,1
2025-04-01,0x8170715b3b381dffb7062c0298972d4727a0a63b,4004.50286,33256.68759,13,0,13,positive,34.0,fear,34.0,fear,0,1
2025-04-01,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-9311.892185,300000.0,28,20,8,negative,34.0,fear,34.0,fear,0,1
2025-04-01,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,147.445788,3169.88,35,18,17,positive,34.0,fear,34.0,fear,0,1
2025-04-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,669.381363,912417.25,70,27,43,positive,44.0,fear,44.0,fear,0,1
2025-04-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,1.1031579999999999,3.8760000000000003,6,3,3,neutral,44.0,fear,44.0,fear,0,1
2025-04-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,93.006465,5431.92,4,3,1,neutral,44.0,fear,44.0,fear,0,1
2025-04-02,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,444.205198,6.91736,16,10,6,positive,44.0,fear,44.0,fear,0,1
2025-04-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,0.23584,1,1,0,low,44.0,fear,44.0,fear,0,1
2025-04-02,0x6d6a4b953f202f8df5bed40692e7fd865318264a,234.497751,5596.73352,34,15,19,positive,44.0,fear,44.0,fear,0,1
2025-04-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,90.98474,2599564.0,11,9,2,neutral,44.0,fear,44.0,fear,0,1
2025-04-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,8045.056928,25539.2,7,7,0,positive,44.0,fear,44.0,fear,0,1
2025-04-02,0xbaaaf6571ab7d571043ff1e313a9609a10637864,188114.980392,207805.26,743,0,743,positive,44.0,fear,44.0,fear,0,1
2025-04-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2676.6850000000004,3002.15,66,0,66,positive,44.0,fear,44.0,fear,0,1
2025-04-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1842.839943,8724.58,118,53,65,positive,44.0,fear,44.0,fear,0,1
2025-04-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,4564.05,1,1,0,low,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,149.51234499999998,1478642.3,85,64,21,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0x2c229d22b100a7beb69122eed721cee9b24011dd,160.127816,3092470.0,26,7,19,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,380.5683,142,0,142,low,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,7.052034,1019.9971,14,12,2,neutral,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,8629.61,60,60,0,low,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,3.37159,9,9,0,low,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,9096.19,49,49,0,low,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0x6d6a4b953f202f8df5bed40692e7fd865318264a,298.031364,4129.26067,20,19,1,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,151875.60581,85,58,27,low,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,34.97,6,6,0,low,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2020.0,4.0,8,7,1,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,4444.4400000000005,9,9,0,low,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,361.071464,19183.74542,24,12,12,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0xbaaaf6571ab7d571043ff1e313a9609a10637864,3869.208803,362990.26,937,439,498,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-5862.0887760000005,150000.0,12,12,0,negative,25.0,fear,25.0,extreme_fear,0,0
2025-04-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3368.876326,36400.36,261,192,69,negative,25.0,fear,25.0,extreme_fear,0,0
2025-04-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,498.73528200000004,544315.26,100,33,67,positive,28.0,fear,28.0,fear,0,1
2025-04-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,266.39774,380.56820000000005,34,34,0,positive,28.0,fear,28.0,fear,0,1
2025-04-04,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,0.7678,1,1,0,low,28.0,fear,28.0,fear,0,1
2025-04-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,0.0,53.11,2,2,0,low,28.0,fear,28.0,fear,0,1
2025-04-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,71175.09999999999,51,51,0,low,28.0,fear,28.0,fear,0,1
2025-04-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4591.427138999999,5.05079,21,8,13,positive,28.0,fear,28.0,fear,0,1
2025-04-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,392.35488599999996,447640.0094,60,36,24,positive,28.0,fear,28.0,fear,0,1
2025-04-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,4805.345609999999,93478.08,68,12,56,positive,28.0,fear,28.0,fear,0,1
2025-04-04,0x8477e447846c758f5a675856001ea72298fd9cb5,586.623362,9732.59094,54,36,18,positive,28.0,fear,28.0,fear,0,1
2025-04-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2242.086667,9726.75,99,34,65,positive,28.0,fear,28.0,fear,0,1
2025-04-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,0.0,1.21988,6,6,0,low,28.0,fear,28.0,fear,0,1
2025-04-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,9367.872074,61002.5,318,100,218,positive,28.0,fear,28.0,fear,0,1
2025-04-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-43753.361578,147698.97414,132,24,108,negative,28.0,fear,28.0,fear,0,1
2025-04-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-4513.160132,40269.23,326,122,204,negative,28.0,fear,28.0,fear,0,1
2025-04-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,177.049662,1053178.1,56,18,38,positive,30.0,fear,30.0,fear,0,1
2025-04-05,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,562.1943200000001,0.76772,19,0,19,positive,30.0,fear,30.0,fear,0,1
2025-04-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-132.88134,15908.83925,25,4,21,negative,30.0,fear,30.0,fear,0,1
2025-04-05,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,31134.240601999998,71804.4,102,0,102,positive,30.0,fear,30.0,fear,0,1
2025-04-05,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,7293.38,34,34,0,low,30.0,fear,30.0,fear,0,1
2025-04-05,0x6d6a4b953f202f8df5bed40692e7fd865318264a,41.479757,416009.06798985,17,12,5,neutral,30.0,fear,30.0,fear,0,1
2025-04-05,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,5323.700000000001,4,0,4,low,30.0,fear,30.0,fear,0,1
2025-04-05,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2400.0,4.0,8,7,1,positive,30.0,fear,30.0,fear,0,1
2025-04-05,0xb899e522b5715391ae1d4f137653e7906c5e2115,611.49348,1.21988,5,0,5,positive,30.0,fear,30.0,fear,0,1
2025-04-05,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1113.761229,8510.39,90,63,27,positive,30.0,fear,30.0,fear,0,1
2025-04-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-476.77056300000004,318978.4,74,40,34,negative,34.0,fear,34.0,fear,0,1
2025-04-06,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,7079.0,19,0,19,low,34.0,fear,34.0,fear,0,1
2025-04-06,0x39cef799f8b69da1995852eea189df24eb5cae3c,24553.541149999997,349758.3,68,21,47,positive,34.0,fear,34.0,fear,0,1
2025-04-06,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,0.78518322,21,20,1,low,34.0,fear,34.0,fear,0,1
2025-04-06,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-1400.5515480000001,4075.34188,15,6,9,negative,34.0,fear,34.0,fear,0,1
2025-04-06,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,78203.29,103,103,0,low,34.0,fear,34.0,fear,0,1
2025-04-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,2.1984399999999997,7,7,0,low,34.0,fear,34.0,fear,0,1
2025-04-06,0x6d6a4b953f202f8df5bed40692e7fd865318264a,207.98348199999998,7387.8299,22,20,2,positive,34.0,fear,34.0,fear,0,1
2025-04-06,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3370.85855,60950.6,39,3,36,positive,34.0,fear,34.0,fear,0,1
2025-04-06,0x8170715b3b381dffb7062c0298972d4727a0a63b,17621.701092,71815.25358,14,14,0,positive,34.0,fear,34.0,fear,0,1
2025-04-06,0x8477e447846c758f5a675856001ea72298fd9cb5,67.080809,5656.70241,28,28,0,neutral,34.0,fear,34.0,fear,0,1
2025-04-06,0xb899e522b5715391ae1d4f137653e7906c5e2115,254.093244,4140.34,25,8,17,positive,34.0,fear,34.0,fear,0,1
2025-04-06,0xbaaaf6571ab7d571043ff1e313a9609a10637864,1026.735896,120867.61,499,327,172,positive,34.0,fear,34.0,fear,0,1
2025-04-06,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1828.77716,21114.260000000002,114,81,33,positive,34.0,fear,34.0,fear,0,1
2025-04-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-19833.530157,104833.10199,150,40,110,negative,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,9485.86,85127.09999999999,61,21,40,positive,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0x39cef799f8b69da1995852eea189df24eb5cae3c,25941.716413,2726879.5,929,478,451,positive,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-5651.552238,11168.4442,48,21,27,negative,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,13642.628143,220276.45,189,149,40,positive,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,7.84626,45,45,0,low,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0x513b8629fe877bb581bf244e326a047b249c4ff1,-37999.868086,18324.2599,76,6,70,negative,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0x6d6a4b953f202f8df5bed40692e7fd865318264a,232.000726,59817.74457,51,32,19,positive,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,100761.2,51,0,51,low,23.0,extreme fear,23.0,extreme_fear,0,0
